FUNZIONARIO,NUM_FUNZIONARIO,STATO_ASSEGNAZIONE,TERRITORIO_OPERATIVO,STATO_GIRO,STATO_MERCATO,PRIORITA,SCORE,TIPO_OPPORTUNITA,TARGET,FASE_PROGETTO,OBIETTIVO_COMMERCIALE,COMUNE,DOVE_ANDRE,COSA_CERCO,PREZZO,FONTE,SELLER_SIGNAL,AZIONE,PDF_DA_VERIFICARE,URL,F1_INDIRIZZO_REMOTO_URL
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Oulx,"corso Torino, 32","Vendita Appartamento in corso Torino, 32. Oulx. Nuovo, primo piano",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131529510/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-B513DB0A0ABB8ED9&comune=Oulx&provincia=TO&via=corso+Torino&civico=32&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F131529510%2F&titolo=Vendita+Appartamento+in+corso+Torino%2C+32.+Oulx.+Nuovo%2C+primo+piano+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,Via Alcide De Gasperi,"Quadrilocale in vendita in Via Alcide De Gasperi, Pianezza - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36664450/,
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Pianezza,"Corso Lucio Quinzio Cincinnato, 124","Quadrilocale in vendita in Corso Lucio Quinzio Cincinnato, 124",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36213156/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-B09D89D375D56DBB&comune=Pianezza&provincia=TO&via=Corso+Lucio+Quinzio+Cincinnato&civico=124&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36213156%2F&titolo=Quadrilocale+in+vendita+in+Corso+Lucio+Quinzio+Cincinnato%2C+124&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rosta,INDIRIZZO DA VERIFICARE,Decine di case indipendenti in vendita a Rosta. - caasa.it,PREZZO DA VERIFICARE,Mercato residenziale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.caasa.it/torino/rosta/casa-indipendente/in-vendita.html,
,,DA_VERIFICARE,SI,DA_VERIFICARE,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Venaus,INDIRIZZO DA VERIFICARE,"Asta per appartamento, sv, Centro Venaus, rif. 131968464 - Immobiliare.it",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.immobiliare.it/annunci/131968464/,
,,BACKLOG,NO,BACKLOG,RELISTED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Bardonecchia,via Melezet 125,"Vendita Appartamento Bardonecchia. Trilocale in via Melezet, 125. Buono",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132162388/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-DF186E5741167473&comune=Bardonecchia&provincia=TO&via=via+Melezet&civico=125&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132162388%2F&titolo=Vendita+Appartamento+Bardonecchia.+Trilocale+in+via+Melezet%2C+125.+Buono+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,via Guglielmo d'Amico 25,Vendita Appartamento Grugliasco. Bilocale in via Guglielmo d'Amico 25,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/126704247/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-50D3A074F3448EF2&comune=Grugliasco&provincia=TO&via=via+Guglielmo+d%27Amico&civico=25&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F126704247%2F&titolo=Vendita+Appartamento+Grugliasco.+Bilocale+in+via+Guglielmo+d%27Amico+25+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,"Via Val della Torre, 23","Appartamento su due piani in vendita in Via Val della Torre, 23",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/35246181/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-8D969F5303498E6F&comune=Val+della+Torre&provincia=TO&via=Via+Val+della+Torre&civico=23&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F35246181%2F&titolo=Appartamento+su+due+piani+in+vendita+in+Via+Val+della+Torre%2C+23&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,"Via San Lucia, 9","Casa indipendente in vendita in Via San Lucia, 9, Val della Torre",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/35386479/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-4A7DD69FFAF83673&comune=Val+della+Torre&provincia=TO&via=Via+San+Lucia&civico=9&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F35386479%2F&titolo=Casa+indipendente+in+vendita+in+Via+San+Lucia%2C+9%2C+Val+della+Torre+...&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,"Via Bertolotto, 8","Quadrilocale in vendita in Via Bertolotto, 8, Val della Torre",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/32410328/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-14A5468F81BCC17F&comune=Val+della+Torre&provincia=TO&via=Via+Bertolotto&civico=8&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F32410328%2F&titolo=Quadrilocale+in+vendita+in+Via+Bertolotto%2C+8%2C+Val+della+Torre+...&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,"via Montelera, 69","Casa indipendente in vendita in via Montelera, 69, Val della Torre",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/31142635/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-91701BEDD53B2D19&comune=Val+della+Torre&provincia=TO&via=via+Montelera&civico=69&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F31142635%2F&titolo=Casa+indipendente+in+vendita+in+via+Montelera%2C+69%2C+Val+della+Torre+...&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,"Via Chiaberge, 73","Villa in vendita in Via Chiaberge, 73, Val della Torre - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/33618479/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-D3B7523E43A97D98&comune=Val+della+Torre&provincia=TO&via=Via+Chiaberge&civico=73&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F33618479%2F&titolo=Villa+in+vendita+in+Via+Chiaberge%2C+73%2C+Val+della+Torre+-+idealista&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,"Via Val della Torre, 41","Quadrilocale in vendita in Via Val della Torre, 41 - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/26690804/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-0E239485C77D43A0&comune=Val+della+Torre&provincia=TO&via=Via+Val+della+Torre&civico=41&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F26690804%2F&titolo=Quadrilocale+in+vendita+in+Via+Val+della+Torre%2C+41+-+idealista&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,"Via Bertolotto, 43","Villetta bifamiliare in vendita in Via Bertolotto, 43, Val della Torre",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/33237042/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-C7D1A6408738C1C6&comune=Val+della+Torre&provincia=TO&via=Via+Bertolotto&civico=43&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F33237042%2F&titolo=Villetta+bifamiliare+in+vendita+in+Via+Bertolotto%2C+43%2C+Val+della+Torre+...&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,"Via Val della Torre, 18","Quadrilocale in vendita in Via Val della Torre, 18 - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/34898332/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-CF0722384936151F&comune=Val+della+Torre&provincia=TO&via=Via+Val+della+Torre&civico=18&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F34898332%2F&titolo=Quadrilocale+in+vendita+in+Via+Val+della+Torre%2C+18+-+idealista&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,"Via Val della Torre, 39","Quadrilocale in vendita in Via Val della Torre, 39 - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/35710297/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-94498F6A167F4D4E&comune=Val+della+Torre&provincia=TO&via=Via+Val+della+Torre&civico=39&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F35710297%2F&titolo=Quadrilocale+in+vendita+in+Via+Val+della+Torre%2C+39+-+idealista&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Val della Torre,"Via Borgonuovo, 18","Appartamento in vendita in Via Borgonuovo, 18, Val della Torre",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/34799403/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-D485AB475BEC33EE&comune=Val+della+Torre&provincia=TO&via=Via+Borgonuovo&civico=18&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F34799403%2F&titolo=Appartamento+in+vendita+in+Via+Borgonuovo%2C+18%2C+Val+della+Torre+...&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,via Alliaud 42,Vendita Terratetto plurifamiliare in via Alliaud 42 Avigliana. Da,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/120792436/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-C89148258589985E&comune=Avigliana&provincia=TO&via=via+Alliaud&civico=42&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F120792436%2F&titolo=Vendita+Terratetto+plurifamiliare+in+via+Alliaud+42+Avigliana.+Da+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Caselette,INDIRIZZO DA VERIFICARE,"Asta per appartamento, Roma, Centro Caselette, rif. 132140570",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.immobiliare.it/annunci/132140570/,
FUNZIONARIO 1,1,ASSEGNATO,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Chiomonte,via levis Chiomonte. Buono stato,Vendita Terratetto plurifamiliare in via levis Chiomonte. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/131093134/,
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Collegno,"Corso Francia, 180","Vendita appartamento 101mq Corso Francia, 180, Collegno",PREZZO DA VERIFICARE,Mercato residenziale,NON_DETERMINATO,VAI IN ZONA,,https://www.dove.it/vendita-case/collegno/appartamento-corso-francia-180/13259,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-83C724CFBE00942E&comune=Collegno&provincia=TO&via=Corso+Francia&civico=180&url=https%3A%2F%2Fwww.dove.it%2Fvendita-case%2Fcollegno%2Fappartamento-corso-francia-180%2F13259&titolo=Vendita+appartamento+101mq+Corso+Francia%2C+180%2C+Collegno&segnale=monitoraggio+base&fonte=Mercato+residenziale&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,via ughetto. Ottimo stato,Vendita Appartamento Grugliasco. Bilocale in via ughetto. Ottimo stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132179188/,
,,DA_VERIFICARE,SI,DA_VERIFICARE,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Moncenisio,INDIRIZZO DA VERIFICARE,Tempocasa Studio Immobiliare Nichelino di Abbate - Subito,PREZZO DA VERIFICARE,Subito privati,INDIZIO_AGENZIA,APRI FONTE E VERIFICA INDIRIZZO,,https://www.subito.it/appartamenti/bilocale-in-bilivello-in-piccolo-contesto-libero-s-torino-659434734.htm,
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,Strada Pozzetto 13,Vendita Villa unifamiliare in Strada Pozzetto 13 Rivoli. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/126943393/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-072F080F7B737903&comune=Rivoli&provincia=TO&via=Strada+Pozzetto&civico=13&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F126943393%2F&titolo=Vendita+Villa+unifamiliare+in+Strada+Pozzetto+13+Rivoli.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,via Tevere 27,"Vendita Appartamento in via Tevere 27. Rivoli. Ottimo stato, quarto",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/130905700/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-3A30D65E2F2469A5&comune=Rivoli&provincia=TO&via=via+Tevere&civico=27&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F130905700%2F&titolo=Vendita+Appartamento+in+via+Tevere+27.+Rivoli.+Ottimo+stato%2C+quarto+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Sant'Ambrogio di Torino,via Giaveno Sant'Ambrogio di Torino. Da,Vendita Villa unifamiliare in via Giaveno Sant'Ambrogio di Torino. Da,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/101457227/,
,,IN_ATTESA_TEAM,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Susa,corso Susa 241,Vendita Appartamento Rivoli. Trilocale in corso Susa 241. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132177960/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-282AAB03F721CC74&comune=Susa&provincia=TO&via=corso+Susa&civico=241&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132177960%2F&titolo=Vendita+Appartamento+Rivoli.+Trilocale+in+corso+Susa+241.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,IN_ATTESA_TEAM,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Susa,corso Susa 34,Vendita Appartamento Rivoli. Trilocale in corso Susa 34. Ottimo stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132051768/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-94BB0B52773FA4FF&comune=Susa&provincia=TO&via=corso+Susa&civico=34&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132051768%2F&titolo=Vendita+Appartamento+Rivoli.+Trilocale+in+corso+Susa+34.+Ottimo+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,IN_ATTESA_TEAM,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Susa,corso Susa 155,Vendita Appartamento Rivoli. Quadrilocale in corso Susa 155. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/125599711/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-E51B0347AB6DF686&comune=Susa&provincia=TO&via=corso+Susa&civico=155&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F125599711%2F&titolo=Vendita+Appartamento+Rivoli.+Quadrilocale+in+corso+Susa+155.+Buono+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,DA_VERIFICARE,SI,DA_VERIFICARE,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Venaus,INDIRIZZO DA VERIFICARE,"Asta per appartamento, sv, Centro Venaus, rif. 132131936 - Immobiliare.it",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.immobiliare.it/annunci/132131936/,
,,BACKLOG,NO,BACKLOG,POSSIBILE_USCITA,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Villar Dora,via Sotto Castello,Vendita Appartamento Villar Dora. Trilocale in via Sotto Castello,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/125804909/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Caprie,"Viale Kennedy, 27","Trilocale in vendita in Viale Kennedy, 27, Caprie - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36681241/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-CB01C7FCDDF5263A&comune=Caprie&provincia=TO&via=Viale+Kennedy&civico=27&url=https%3A%2F%2Fwww.idealista.it%2Fimmobile%2F36681241%2F&titolo=Trilocale+in+vendita+in+Viale+Kennedy%2C+27%2C+Caprie+-+idealista&segnale=monitoraggio+base&fonte=Idealista&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Collegno,piazza iv novembre. Buono,Vendita Appartamento Collegno. Trilocale in piazza iv novembre. Buono,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/126840009/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,corso Susa 115,Vendita Appartamento Rivoli. Trilocale in corso Susa 115. Ottimo stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132183098/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-AB5477351B353FBB&comune=Rivoli&provincia=TO&via=corso+Susa&civico=115&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132183098%2F&titolo=Vendita+Appartamento+Rivoli.+Trilocale+in+corso+Susa+115.+Ottimo+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,corso Susa 48,"Vendita Appartamento in corso Susa 48. Rivoli. Buono stato, su più",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/126625679/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-0EDC5B68DEE49F88&comune=Rivoli&provincia=TO&via=corso+Susa&civico=48&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F126625679%2F&titolo=Vendita+Appartamento+in+corso+Susa+48.+Rivoli.+Buono+stato%2C+su+pi%C3%B9+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,DA_VERIFICARE,SI,DA_VERIFICARE,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,San Giorio di Susa,INDIRIZZO DA VERIFICARE,"Appartamento in vendita, San Giorio Di Susa con balcone e posto auto",PREZZO DA VERIFICARE,Wikicasa,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.wikicasa.it/annuncio/30718212,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Avigliana,INDIRIZZO DA VERIFICARE,"Vendita Villa unifamiliare in Monte Cuneo Avigliana. Buono stato, posto",PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.immobiliare.it/annunci/127666892/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Chiusa di San Michele,INDIRIZZO DA VERIFICARE,Porzione di casa in vendita a Chiusa di San Michele Cod. 34221003-1955,PREZZO DA VERIFICARE,Mercato residenziale,NON_DETERMINATO,APRI FONTE E VERIFICA INDIRIZZO,,https://www.fcimmobiliare.it/i-671934-vendita-porzione-di-casa-chiusa-di-san-michele/,
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Collegno,via Manzoni 4,Vendita Appartamento Collegno. Bilocale in via Manzoni 4. Buono stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/132171044/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-AB4D5EC5C7F40F6F&comune=Collegno&provincia=TO&via=via+Manzoni&civico=4&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F132171044%2F&titolo=Vendita+Appartamento+Collegno.+Bilocale+in+via+Manzoni+4.+Buono+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Grugliasco,via Barberà Del Valles 25,Vendita Appartamento Grugliasco. Trilocale in via Barberà Del Valles 25,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/112224107/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-204A27855546F26C&comune=Grugliasco&provincia=TO&via=via+Barber%C3%A0+Del+Valles&civico=25&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F112224107%2F&titolo=Vendita+Appartamento+Grugliasco.+Trilocale+in+via+Barber%C3%A0+Del+Valles+25+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,BACKLOG,NO,BACKLOG,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Rivoli,via Stresa 20,Vendita Terratetto unifamiliare in via Stresa 20 Rivoli. Ottimo stato,PREZZO DA VERIFICARE,Immobiliare.it,NON_DETERMINATO,VAI IN ZONA,,https://www.immobiliare.it/annunci/126235303/,http://127.0.0.1:8765/radar/importa?canonical_id=RADAR-4B8FCA3F27F24F40&comune=Rivoli&provincia=TO&via=via+Stresa&civico=20&url=https%3A%2F%2Fwww.immobiliare.it%2Fannunci%2F126235303%2F&titolo=Vendita+Terratetto+unifamiliare+in+via+Stresa+20+Rivoli.+Ottimo+stato+...&segnale=monitoraggio+base&fonte=Immobiliare.it&telefono=&telefono_fonte=
,,IN_ATTESA_TEAM,SI,FERMATA_PRONTA,TRACKED,BASSA,15,RESIDENZIALE,IMMOBILE,,ACQUISIZIONE IMMOBILE,Venaus,Via Antica Reale,"Appartamento all'asta in Via Antica Reale, Venaus - idealista",PREZZO DA VERIFICARE,Idealista,NON_DETERMINATO,VAI IN ZONA,,https://www.idealista.it/immobile/36699666/,
